nome_produto,categoria_produto,fabricante,preco,quantidade_estoque,data_compra,nome_cliente,faixa_etaria_cliente,genero_cliente,estado_residencia_cliente,meio_pagamento,em_promocao,desconto_maximo,frete_gratis,avaliacao_produto,quantidade_vendida
Produto_2887,Beleza,Microsoft,972.8,840,2024-02-26,Maria,36-45,Feminino,RS,Boleto,False,0.0,True,5,8
Produto_2554,Vestuário,Samsung,252.16,3465,2024-01-26,Ana,56-65,Feminino,RS,Pix,False,0.0,False,4,8
Produto_2105,Jogos,Acer,837.22,1432,2024-05-21,Ana,56-65,Feminino,RS,Pix,False,0.0,False,3,3
Produto_2590,Beleza,LG,1124.18,3643,2024-08-23,Pedro,56-65,Feminino,PR,Boleto,False,0.0,False,5,3
Produto_3931,Eletrodomésticos,Microsoft,553.97,4504,2023-12-07,João,56-65,Feminino,MG,Transferência Bancária,False,0.0,True,4,6
Produto_1285,Beleza,Acer,282.29,4328,2024-06-08,Maria,36-45,Feminino,RS,Pix,True,24.1,False,2,6
Produto_9900,Beleza,Nokia,944.98,3677,2024-06-21,Paula,46-55,Masculino,PR,Boleto,False,0.0,True,4,1
Produto_7776,Eletrodomésticos,LG,914.81,1029,2024-04-20,Maria,36-45,Feminino,RS,Boleto,False,0.0,True,1,2
Produto_8323,Jogos,Samsung,156.77,3633,2023-11-19,Pedro,56-65,Feminino,PR,Cartão de Crédito,False,0.0,False,5,3
Produto_8333,Esportes,Samsung,1416.18,3215,2024-07-06,Thiago,46-55,Outro,SC,Cartão de Crédito,True,15.1,True,5,7
Produto_1250,Vestuário,Philips,1172.19,699,2024-02-13,João,56-65,Feminino,MG,Pix,False,0.0,True,2,1
Produto_1142,Vestuário,Acer,1037.11,2977,2023-12-07,João,56-65,Feminino,MG,Boleto,False,0.0,False,4,1
Produto_7518,Eletrônicos,Philips,1126.47,4525,2024-03-29,Thiago,46-55,Outro,SC,Cartão de Crédito,True,27.7,True,3,10
Produto_1948,Jogos,Philips,1095.29,2036,2024-06-13,Maria,36-45,Feminino,RS,Boleto,True,7.7,True,1,2
Produto_3292,Eletrônicos,Panasonic,407.55,399,2024-05-15,Maria,36-45,Feminino,RS,Pix,False,0.0,True,3,3
Produto_4029,Móveis,Nokia,105.24,1580,2024-05-04,João,56-65,Feminino,MG,Transferência Bancária,True,17.4,True,2,3
Produto_4104,Jogos,Brastemp,1039.07,4398,2024-04-12,Gabriel,18-25,Outro,RJ,Cartão de Crédito,False,0.0,True,1,9
Produto_5144,Vestuário,Microsoft,544.44,2722,2024-03-14,Thiago,46-55,Outro,SC,Transferência Bancária,False,0.0,True,1,9
Produto_9488,Brinquedos,Apple,1205.9,2310,2024-02-26,Paula,46-55,Masculino,PR,Pix,False,0.0,True,2,1
Produto_9718,Vestuário,Nokia,847.7,3148,2023-11-09,Thiago,46-55,Outro,SC,Cartão de Crédito,False,0.0,False,3,8
Produto_2542,Móveis,Acer,1482.04,4727,2024-01-31,Fernanda,26-35,Masculino,SC,Transferência Bancária,True,13.7,True,1,5
Produto_6402,Móveis,Panasonic,500.51,2738,2024-08-10,Carla,18-25,Outro,SC,Cartão de Crédito,False,0.0,False,5,6
Produto_5031,Eletrônicos,Acer,958.98,2960,2024-02-04,Paula,46-55,Masculino,PR,Pix,False,0.0,True,5,2
Produto_3885,Brinquedos,Nokia,824.92,896,2024-04-30,Lucas,56-65,Masculino,CE,Transferência Bancária,False,0.0,False,3,10
Produto_7806,Vestuário,Microsoft,427.07,3095,2024-01-13,Maria,36-45,Feminino,RS,Boleto,False,0.0,False,2,10
Produto_9874,Eletrônicos,Sony,1190.78,1305,2024-06-17,Fernanda,26-35,Masculino,SC,Pix,False,0.0,False,2,9
Produto_5558,Vestuário,Samsung,1449.56,2666,2024-03-26,Paula,46-55,Masculino,PR,Transferência Bancária,False,0.0,True,5,9
Produto_7642,Jogos,Nokia,351.9,2744,2024-10-03,Thiago,46-55,Outro,SC,Cartão de Crédito,True,6.4,True,2,5
Produto_4190,Vestuário,Sony,1349.67,897,2024-08-11,Maria,36-45,Feminino,RS,Cartão de Crédito,True,23.5,True,2,5
Produto_4347,Beleza,Brastemp,535.87,538,2023-11-20,Carla,18-25,Outro,SC,Transferência Bancária,True,17.8,True,2,8
Produto_9001,Eletrônicos,Microsoft,660.99,4349,2024-01-25,Fernanda,26-35,Masculino,SC,Cartão de Crédito,False,0.0,True,5,7
Produto_3995,Beleza,LG,270.34,2823,2024-10-14,Fernanda,26-35,Masculino,SC,Pix,True,13.9,False,4,7
Produto_5313,Móveis,Acer,1253.26,2816,2023-12-08,Thiago,46-55,Outro,SC,Boleto,True,29.2,False,4,8
Produto_3180,Vestuário,Microsoft,1432.51,4854,2024-01-25,Fernanda,26-35,Masculino,SC,Transferência Bancária,False,0.0,False,5,9
Produto_1059,Eletrodomésticos,Samsung,442.89,4642,2024-10-16,Maria,36-45,Feminino,RS,Transferência Bancária,False,0.0,False,5,2
Produto_2879,Brinquedos,Apple,1237.14,3495,2024-03-14,Paula,46-55,Masculino,PR,Cartão de Crédito,True,24.8,True,3,4
Produto_9188,Eletrônicos,Samsung,361.35,4123,2023-12-06,Thiago,46-55,Outro,SC,Cartão de Crédito,False,0.0,False,4,1
Produto_8265,Beleza,Apple,654.25,52,2024-11-01,Paula,46-55,Masculino,PR,Boleto,True,28.4,False,1,2
Produto_6020,Vestuário,Apple,760.51,926,2024-07-21,Pedro,56-65,Feminino,PR,Pix,False,0.0,True,4,3
Produto_4476,Jogos,Panasonic,1266.63,1673,2024-08-01,Maria,36-45,Feminino,RS,Boleto,True,9.3,False,1,8
Produto_7867,Beleza,Brastemp,436.76,4119,2024-08-02,Pedro,56-65,Feminino,PR,Boleto,False,0.0,True,2,10
Produto_5230,Beleza,Samsung,1025.75,4205,2024-09-03,Pedro,56-65,Feminino,PR,Pix,True,16.5,False,2,9
Produto_6375,Eletrodomésticos,Philips,1164.06,4299,2024-08-09,Carla,18-25,Outro,SC,Cartão de Crédito,False,0.0,True,2,5
Produto_2682,Eletrônicos,Brastemp,774.96,3615,2024-02-17,João,56-65,Feminino,MG,Pix,True,14.7,True,1,6
Produto_7020,Vestuário,Acer,181.68,3080,2024-01-21,Ana,56-65,Feminino,RS,Boleto,False,0.0,False,5,6
Produto_7102,Esportes,Sony,311.93,1166,2024-09-26,Ana,56-65,Feminino,RS,Boleto,False,0.0,True,5,9
Produto_6980,Esportes,Apple,129.25,10,2024-02-18,João,56-65,Feminino,MG,Pix,False,0.0,True,2,2
Produto_8784,Eletrodomésticos,Apple,93.17,4633,2023-12-21,João,56-65,Feminino,MG,Boleto,False,0.0,False,3,1
Produto_7535,Eletrodomésticos,Brastemp,1161.95,4713,2024-02-20,Thiago,46-55,Outro,SC,Pix,False,0.0,True,3,5
Produto_5665,Beleza,Sony,1124.36,577,2024-03-07,Lucas,56-65,Masculino,CE,Transferência Bancária,False,0.0,True,2,6
Produto_3789,Eletrodomésticos,Nokia,946.71,640,2024-01-29,Paula,46-55,Masculino,PR,Pix,True,6.2,True,5,1
Produto_7489,Beleza,Apple,1171.51,4549,2024-05-01,Paula,46-55,Masculino,PR,Pix,True,10.4,False,1,2
Produto_4342,Brinquedos,Samsung,702.98,2820,2024-04-17,Pedro,56-65,Feminino,PR,Cartão de Crédito,False,0.0,True,2,1
Produto_8609,Eletrônicos,Brastemp,1258.98,1521,2024-02-23,Paula,46-55,Masculino,PR,Pix,False,0.0,False,4,8
Produto_6641,Eletrodomésticos,Apple,376.53,1003,2024-01-29,Ana,56-65,Feminino,RS,Transferência Bancária,False,0.0,False,2,6
Produto_6576,Esportes,Panasonic,605.86,1748,2024-03-09,Thiago,46-55,Outro,SC,Transferência Bancária,True,28.6,False,3,7
Produto_8633,Jogos,LG,431.12,4638,2024-07-13,Fernanda,26-35,Masculino,SC,Transferência Bancária,False,0.0,True,2,8
Produto_6357,Eletrodomésticos,Panasonic,535.87,4018,2024-10-09,Maria,36-45,Feminino,RS,Transferência Bancária,False,0.0,False,4,6
Produto_4453,Eletrodomésticos,Samsung,1453.08,988,2024-10-31,Ana,56-65,Feminino,RS,Pix,False,0.0,True,2,4
Produto_5332,Móveis,Brastemp,1299.28,4488,2023-11-16,Lucas,56-65,Masculino,CE,Transferência Bancária,False,0.0,False,4,4
Produto_5356,Eletrônicos,Nokia,520.92,2165,2024-05-02,Lucas,56-65,Masculino,CE,Transferência Bancária,True,21.4,False,1,9
Produto_1932,Esportes,Panasonic,807.11,2314,2024-03-04,Lucas,56-65,Masculino,CE,Cartão de Crédito,False,0.0,True,3,4
Produto_1976,Eletrodomésticos,Sony,390.52,1923,2024-04-29,João,56-65,Feminino,MG,Transferência Bancária,True,19.5,True,4,2
Produto_4727,Vestuário,LG,1369.41,1188,2023-12-12,Ana,56-65,Feminino,RS,Transferência Bancária,False,0.0,True,2,6
Produto_6020,Brinquedos,Philips,1148.66,1410,2024-04-10,Ana,56-65,Feminino,RS,Pix,True,21.1,True,1,4
Produto_1322,Eletrônicos,Sony,496.08,3504,2024-02-28,Paula,46-55,Masculino,PR,Cartão de Crédito,False,0.0,False,4,10
Produto_2513,Eletrônicos,Acer,1108.34,2311,2024-02-12,Pedro,56-65,Feminino,PR,Transferência Bancária,True,27.3,True,3,4
Produto_8592,Beleza,LG,308.8,2983,2024-08-04,Maria,36-45,Feminino,RS,Transferência Bancária,False,0.0,False,4,5
Produto_8285,Brinquedos,Acer,336.27,2066,2024-01-14,Ana,56-65,Feminino,RS,Transferência Bancária,False,0.0,False,3,9
Produto_2438,Eletrônicos,Samsung,1031.28,1869,2024-02-10,Pedro,56-65,Feminino,PR,Cartão de Crédito,True,17.8,True,5,4
Produto_1331,Jogos,Microsoft,800.9,4108,2024-04-25,Fernanda,26-35,Masculino,SC,Cartão de Crédito,False,0.0,True,5,4
Produto_8310,Jogos,Samsung,316.96,2156,2024-03-04,Gabriel,18-25,Outro,RJ,Cartão de Crédito,False,0.0,False,5,9
Produto_3707,Móveis,Samsung,1354.07,2000,2024-01-18,Maria,36-45,Feminino,RS,Boleto,False,0.0,False,1,3
Produto_2151,Beleza,Panasonic,567.72,3243,2024-08-02,Paula,46-55,Masculino,PR,Pix,False,0.0,True,1,2
Produto_4745,Esportes,Microsoft,287.76,2927,2024-10-14,Gabriel,18-25,Outro,RJ,Pix,False,0.0,False,3,8
Produto_5720,Esportes,Acer,1006.61,2974,2023-11-24,João,56-65,Feminino,MG,Cartão de Crédito,False,0.0,False,3,6
Produto_9398,Brinquedos,Samsung,198.6,81,2024-09-19,Pedro,56-65,Feminino,PR,Pix,True,17.5,True,1,7
Produto_4088,Móveis,Philips,873.34,1785,2024-01-07,Gabriel,18-25,Outro,RJ,Boleto,False,0.0,False,4,5
Produto_3823,Jogos,Apple,1027.96,226,2023-12-18,Ana,56-65,Feminino,RS,Pix,False,0.0,False,5,1
Produto_2559,Móveis,Microsoft,636.49,2750,2024-03-08,Pedro,56-65,Feminino,PR,Cartão de Crédito,False,0.0,False,5,10
Produto_1555,Brinquedos,Microsoft,82.35,1141,2023-12-24,Gabriel,18-25,Outro,RJ,Boleto,False,0.0,True,1,9
Produto_1364,Móveis,LG,1286.14,4846,2024-10-05,Gabriel,18-25,Outro,RJ,Cartão de Crédito,False,0.0,False,5,8
Produto_1860,Jogos,Microsoft,420.64,4003,2024-08-22,João,56-65,Feminino,MG,Boleto,False,0.0,True,1,7
Produto_6852,Beleza,Nokia,1048.39,4824,2024-07-10,João,56-65,Feminino,MG,Boleto,False,0.0,False,3,3
Produto_4145,Esportes,Nokia,981.33,3117,2024-05-18,Maria,36-45,Feminino,RS,Boleto,False,0.0,False,2,3
Produto_3593,Eletrodomésticos,Sony,529.39,2835,2023-11-20,Maria,36-45,Feminino,RS,Boleto,True,7.1,False,1,8
Produto_6718,Móveis,Microsoft,1150.21,3856,2024-10-04,Ana,56-65,Feminino,RS,Transferência Bancária,False,0.0,True,4,1
Produto_2406,Eletrodomésticos,LG,657.64,2372,2024-01-31,Ana,56-65,Feminino,RS,Transferência Bancária,False,0.0,False,5,4
Produto_3872,Eletrodomésticos,Nokia,142.45,4850,2024-03-19,Carla,18-25,Outro,SC,Boleto,False,0.0,True,3,3
Produto_9059,Jogos,Panasonic,764.14,3783,2024-09-12,Ana,56-65,Feminino,RS,Pix,False,0.0,True,1,6
Produto_3980,Vestuário,Panasonic,1317.19,3592,2024-09-14,Pedro,56-65,Feminino,PR,Pix,True,20.6,True,2,4
Produto_7946,Móveis,LG,170.56,986,2024-06-12,Lucas,56-65,Masculino,CE,Cartão de Crédito,True,28.9,False,4,10
Produto_4329,Eletrodomésticos,Nokia,1476.5,1935,2024-06-27,Ana,56-65,Feminino,RS,Pix,False,0.0,True,2,1
Produto_8351,Eletrônicos,Philips,114.53,3833,2024-09-16,Fernanda,26-35,Masculino,SC,Cartão de Crédito,True,27.2,False,5,4
Produto_8838,Esportes,Sony,651.34,1515,2024-01-28,Maria,36-45,Feminino,RS,Transferência Bancária,False,0.0,True,5,9
Produto_8724,Brinquedos,Philips,749.74,4251,2024-02-06,Lucas,56-65,Masculino,CE,Cartão de Crédito,False,0.0,True,1,10
Produto_3071,Eletrodomésticos,Philips,332.91,374,2024-04-30,Gabriel,18-25,Outro,RJ,Cartão de Crédito,False,0.0,False,3,7
Produto_7535,Esportes,Sony,807.85,556,2024-06-23,Carla,18-25,Outro,SC,Cartão de Crédito,False,0.0,True,5,3
Produto_5709,Beleza,LG,524.82,1502,2024-07-31,Ana,56-65,Feminino,RS,Pix,True,11.5,True,5,2
Produto_4334,Beleza,Sony,1479.7,953,2024-02-19,Ana,56-65,Feminino,RS,Pix,False,0.0,False,1,10
Produto_8241,Beleza,Philips,100.31,4875,2024-10-19,Carla,18-25,Outro,SC,Pix,True,13.5,False,1,2
Produto_8880,Eletrodomésticos,Microsoft,174.38,2027,2023-12-24,Maria,36-45,Feminino,RS,Cartão de Crédito,False,0.0,False,1,5
Produto_6323,Eletrodomésticos,Apple,1081.74,2047,2024-08-30,João,56-65,Feminino,MG,Pix,False,0.0,True,3,8
Produto_9756,Beleza,Apple,1095.01,86,2024-01-24,Ana,56-65,Feminino,RS,Boleto,False,0.0,True,2,6
Produto_9793,Esportes,Nokia,577.4,3361,2024-01-30,Carla,18-25,Outro,SC,Cartão de Crédito,True,5.5,True,3,2
Produto_1587,Vestuário,Samsung,100.26,368,2023-11-10,Ana,56-65,Feminino,RS,Cartão de Crédito,False,0.0,True,5,7
Produto_3841,Eletrônicos,LG,738.6,3908,2024-09-11,Fernanda,26-35,Masculino,SC,Cartão de Crédito,True,22.3,True,5,10
Produto_7918,Eletrodomésticos,Acer,782.88,4402,2024-06-16,Pedro,56-65,Feminino,PR,Transferência Bancária,False,0.0,False,2,3
Produto_3588,Brinquedos,Apple,682.58,1972,2024-10-23,Thiago,46-55,Outro,SC,Cartão de Crédito,False,0.0,False,3,5
Produto_1448,Móveis,Sony,1318.62,4347,2024-10-22,Maria,36-45,Feminino,RS,Pix,False,0.0,True,2,10
Produto_5967,Beleza,LG,1044.04,2417,2024-09-07,Gabriel,18-25,Outro,RJ,Boleto,False,0.0,False,3,5
Produto_9947,Jogos,Panasonic,984.95,1763,2024-03-30,Lucas,56-65,Masculino,CE,Cartão de Crédito,False,0.0,True,5,9
Produto_5193,Jogos,Brastemp,412.97,309,2024-05-09,Fernanda,26-35,Masculino,SC,Cartão de Crédito,False,0.0,False,1,4
Produto_5767,Móveis,Sony,1354.33,3814,2024-03-02,João,56-65,Feminino,MG,Cartão de Crédito,False,0.0,True,2,2
Produto_2706,Eletrodomésticos,Brastemp,787.42,4882,2024-09-19,Pedro,56-65,Feminino,PR,Pix,False,0.0,False,1,6
Produto_8427,Eletrodomésticos,Microsoft,1452.23,1646,2024-06-11,Carla,18-25,Outro,SC,Transferência Bancária,True,27.2,False,3,8
Produto_8585,Eletrônicos,Panasonic,972.54,564,2024-10-02,Gabriel,18-25,Outro,RJ,Transferência Bancária,False,0.0,False,1,6
Produto_6798,Beleza,Nokia,72.92,3216,2024-02-19,Gabriel,18-25,Outro,RJ,Cartão de Crédito,False,0.0,True,5,4
Produto_1741,Esportes,Microsoft,232.24,4767,2023-12-01,Maria,36-45,Feminino,RS,Pix,False,0.0,False,5,9
Produto_2107,Eletrodomésticos,Samsung,1014.62,3017,2023-12-24,Pedro,56-65,Feminino,PR,Pix,False,0.0,True,4,2
Produto_8363,Eletrônicos,Panasonic,1228.47,3351,2024-01-02,Gabriel,18-25,Outro,RJ,Boleto,False,0.0,True,5,9
Produto_8505,Eletrodomésticos,Nokia,1289.08,4395,2024-07-15,Carla,18-25,Outro,SC,Pix,False,0.0,True,5,6
Produto_3662,Eletrodomésticos,Acer,430.41,3572,2024-01-23,Gabriel,18-25,Outro,RJ,Transferência Bancária,False,0.0,False,2,8
Produto_5538,Jogos,Brastemp,841.75,1108,2024-01-21,Pedro,56-65,Feminino,PR,Pix,False,0.0,True,5,7
Produto_4134,Móveis,Nokia,874.73,4031,2024-07-26,Paula,46-55,Masculino,PR,Boleto,False,0.0,True,1,10
Produto_3495,Brinquedos,Microsoft,232.71,3974,2024-05-09,Paula,46-55,Masculino,PR,Transferência Bancária,True,8.0,False,3,7
Produto_1045,Eletrônicos,Apple,1480.77,4086,2024-10-02,Pedro,56-65,Feminino,PR,Cartão de Crédito,True,21.1,True,5,4
Produto_6377,Móveis,Nokia,1210.1,4205,2023-11-18,João,56-65,Feminino,MG,Transferência Bancária,False,0.0,False,3,1
Produto_8317,Móveis,Philips,1486.85,1766,2024-08-04,João,56-65,Feminino,MG,Pix,False,0.0,False,2,7
Produto_9442,Jogos,Nokia,475.19,2793,2023-12-16,João,56-65,Feminino,MG,Boleto,False,0.0,True,5,9
Produto_9393,Jogos,Nokia,502.43,4173,2024-05-30,Fernanda,26-35,Masculino,SC,Pix,False,0.0,False,1,6
Produto_7736,Vestuário,Sony,815.16,3570,2024-08-25,Thiago,46-55,Outro,SC,Pix,False,0.0,False,4,1
Produto_5325,Jogos,Sony,276.69,4816,2024-04-14,Gabriel,18-25,Outro,RJ,Transferência Bancária,False,0.0,False,1,1
Produto_1798,Esportes,Samsung,262.4,2992,2024-02-03,Thiago,46-55,Outro,SC,Cartão de Crédito,False,0.0,False,3,8
Produto_4057,Esportes,Sony,255.95,1824,2024-03-21,Fernanda,26-35,Masculino,SC,Pix,False,0.0,False,2,10
Produto_1104,Eletrônicos,Nokia,746.93,3684,2024-04-19,Ana,56-65,Feminino,RS,Boleto,True,17.0,True,5,2
Produto_3842,Jogos,Nokia,1219.62,4837,2024-09-03,João,56-65,Feminino,MG,Cartão de Crédito,True,10.8,False,4,9
Produto_8474,Beleza,Microsoft,1260.31,4558,2024-03-26,Thiago,46-55,Outro,SC,Transferência Bancária,False,0.0,True,4,2
Produto_3275,Eletrônicos,Nokia,692.22,3982,2024-09-28,Ana,56-65,Feminino,RS,Transferência Bancária,False,0.0,False,3,9
Produto_6500,Móveis,Brastemp,1008.93,3267,2024-08-28,Ana,56-65,Feminino,RS,Pix,False,0.0,True,5,8
Produto_5811,Eletrônicos,LG,604.4,16,2024-05-30,Maria,36-45,Feminino,RS,Boleto,False,0.0,False,3,8
Produto_1128,Jogos,Apple,1427.52,3081,2024-04-11,Ana,56-65,Feminino,RS,Transferência Bancária,True,15.5,False,3,3
Produto_4543,Eletrônicos,Samsung,1364.78,2467,2024-07-12,Ana,56-65,Feminino,RS,Transferência Bancária,False,0.0,True,1,8
Produto_6340,Esportes,Nokia,1084.2,3275,2024-08-20,Maria,36-45,Feminino,RS,Boleto,False,0.0,True,3,8
Produto_2171,Vestuário,LG,426.65,2965,2024-01-30,Carla,18-25,Outro,SC,Pix,False,0.0,False,3,5
Produto_7789,Brinquedos,Microsoft,381.65,4854,2024-05-22,Ana,56-65,Feminino,RS,Boleto,True,19.8,False,3,5
Produto_2312,Vestuário,Brastemp,357.76,2169,2024-02-11,Lucas,56-65,Masculino,CE,Boleto,False,0.0,True,1,9
Produto_5960,Esportes,Apple,1237.33,2386,2024-07-13,Pedro,56-65,Feminino,PR,Cartão de Crédito,False,0.0,True,2,8
Produto_7287,Eletrônicos,Apple,1034.91,3465,2024-09-15,Paula,46-55,Masculino,PR,Transferência Bancária,False,0.0,False,1,6
Produto_1240,Vestuário,Brastemp,334.76,3763,2024-05-12,Gabriel,18-25,Outro,RJ,Boleto,True,16.2,False,5,3
Produto_3617,Móveis,Samsung,1161.91,4397,2023-11-28,Pedro,56-65,Feminino,PR,Boleto,False,0.0,True,1,5
Produto_4053,Beleza,Nokia,655.78,3686,2024-10-19,Fernanda,26-35,Masculino,SC,Cartão de Crédito,True,13.3,True,2,5
Produto_2447,Vestuário,Apple,1107.08,3688,2024-10-02,Pedro,56-65,Feminino,PR,Transferência Bancária,False,0.0,False,1,3
Produto_6097,Móveis,Philips,310.78,1393,2023-11-14,Gabriel,18-25,Outro,RJ,Pix,False,0.0,False,4,7
Produto_6797,Móveis,Brastemp,330.77,2878,2024-02-01,Gabriel,18-25,Outro,RJ,Cartão de Crédito,False,0.0,True,4,6
Produto_7024,Móveis,Acer,508.37,4099,2024-08-07,João,56-65,Feminino,MG,Pix,False,0.0,False,3,1
Produto_7214,Esportes,LG,1291.7,2230,2024-04-13,Pedro,56-65,Feminino,PR,Pix,False,0.0,False,5,5
Produto_3177,Eletrônicos,Acer,581.66,1461,2023-11-05,João,56-65,Feminino,MG,Transferência Bancária,True,22.1,True,3,4
Produto_5075,Vestuário,Nokia,173.4,4320,2024-09-09,Ana,56-65,Feminino,RS,Transferência Bancária,False,0.0,False,4,9
Produto_9046,Eletrodomésticos,LG,680.72,2180,2024-10-17,João,56-65,Feminino,MG,Pix,False,0.0,False,1,7
Produto_4017,Eletrodomésticos,Brastemp,873.68,562,2024-09-16,Pedro,56-65,Feminino,PR,Transferência Bancária,False,0.0,True,4,9
Produto_9378,Eletrônicos,LG,920.53,102,2024-08-22,João,56-65,Feminino,MG,Cartão de Crédito,False,0.0,False,1,2
Produto_8409,Eletrodomésticos,Panasonic,934.7,2064,2024-09-17,Carla,18-25,Outro,SC,Transferência Bancária,False,0.0,False,3,5
Produto_9421,Eletrônicos,Philips,434.04,1159,2024-03-10,Paula,46-55,Masculino,PR,Pix,False,0.0,False,4,1
Produto_1632,Esportes,Brastemp,1120.06,2270,2024-01-10,Paula,46-55,Masculino,PR,Pix,False,0.0,True,3,7
Produto_1722,Eletrônicos,Panasonic,871.54,2599,2024-03-18,João,56-65,Feminino,MG,Boleto,False,0.0,False,5,5
Produto_8565,Jogos,Acer,284.08,3432,2024-02-20,Paula,46-55,Masculino,PR,Boleto,True,17.2,False,2,1
Produto_4852,Vestuário,LG,890.46,3746,2024-03-21,Carla,18-25,Outro,SC,Cartão de Crédito,False,0.0,False,1,8
Produto_1228,Beleza,Acer,440.3,2807,2024-04-29,Carla,18-25,Outro,SC,Transferência Bancária,True,17.8,True,3,9
Produto_5745,Brinquedos,Panasonic,1431.52,1965,2024-04-19,Carla,18-25,Outro,SC,Pix,True,29.5,True,1,10
Produto_4725,Eletrodomésticos,Nokia,578.88,1932,2024-07-23,Paula,46-55,Masculino,PR,Pix,True,23.3,False,4,1
Produto_8872,Brinquedos,LG,447.06,3699,2023-11-10,Thiago,46-55,Outro,SC,Boleto,False,0.0,True,4,1
Produto_9099,Eletrodomésticos,Samsung,508.64,4012,2024-07-27,Thiago,46-55,Outro,SC,Boleto,False,0.0,False,1,4
Produto_4005,Móveis,Apple,193.24,1149,2024-08-30,João,56-65,Feminino,MG,Cartão de Crédito,False,0.0,True,2,3
Produto_7415,Eletrônicos,Acer,1407.28,1717,2024-06-07,Lucas,56-65,Masculino,CE,Boleto,True,9.3,True,3,6
Produto_1593,Beleza,Apple,605.87,2580,2023-11-29,Carla,18-25,Outro,SC,Pix,False,0.0,True,5,10
Produto_6829,Móveis,LG,1141.21,387,2024-05-17,Carla,18-25,Outro,SC,Cartão de Crédito,False,0.0,True,1,7
Produto_3114,Brinquedos,Panasonic,900.35,736,2024-07-26,Fernanda,26-35,Masculino,SC,Pix,False,0.0,True,5,10
Produto_5074,Esportes,Philips,839.96,4025,2024-07-22,Maria,36-45,Feminino,RS,Pix,False,0.0,True,3,10
Produto_1746,Eletrodomésticos,Samsung,592.84,2634,2024-01-23,Thiago,46-55,Outro,SC,Transferência Bancária,False,0.0,True,3,9
Produto_2963,Brinquedos,Samsung,431.18,853,2024-08-09,João,56-65,Feminino,MG,Cartão de Crédito,False,0.0,True,1,6
Produto_3795,Móveis,Philips,869.88,2381,2024-08-11,Ana,56-65,Feminino,RS,Boleto,False,0.0,False,2,10
Produto_9101,Vestuário,Apple,620.14,4750,2024-04-06,Gabriel,18-25,Outro,RJ,Cartão de Crédito,False,0.0,False,3,3
Produto_5532,Brinquedos,Nokia,613.05,1991,2024-08-15,Fernanda,26-35,Masculino,SC,Transferência Bancária,False,0.0,False,5,10
Produto_3777,Jogos,Panasonic,1330.35,702,2024-06-07,Lucas,56-65,Masculino,CE,Transferência Bancária,True,19.6,False,2,7
Produto_2336,Brinquedos,Panasonic,984.67,2944,2024-09-14,Fernanda,26-35,Masculino,SC,Cartão de Crédito,True,23.3,True,5,1
Produto_8797,Brinquedos,Philips,1272.53,1700,2024-07-09,Lucas,56-65,Masculino,CE,Boleto,True,20.7,True,5,5
Produto_2849,Brinquedos,Philips,825.2,1829,2024-03-12,João,56-65,Feminino,MG,Cartão de Crédito,False,0.0,True,4,2
Produto_6250,Eletrodomésticos,LG,969.6,2181,2024-10-17,Paula,46-55,Masculino,PR,Pix,False,0.0,False,3,5
Produto_2929,Esportes,Apple,1076.54,1234,2024-06-13,Pedro,56-65,Feminino,PR,Boleto,True,22.0,False,4,8
Produto_5043,Móveis,Microsoft,509.41,99,2024-06-11,Lucas,56-65,Masculino,CE,Boleto,True,28.2,False,4,8
Produto_5170,Esportes,Philips,934.27,943,2024-08-18,Pedro,56-65,Feminino,PR,Pix,False,0.0,False,1,2
Produto_6152,Esportes,Nokia,183.16,1620,2024-10-24,João,56-65,Feminino,MG,Transferência Bancária,True,24.7,False,2,7
Produto_3646,Vestuário,Philips,1408.9,1450,2024-06-14,Fernanda,26-35,Masculino,SC,Cartão de Crédito,True,19.7,True,4,7
Produto_1261,Vestuário,Philips,1104.33,2187,2024-08-18,Gabriel,18-25,Outro,RJ,Pix,True,15.0,True,5,2
Produto_1548,Eletrônicos,Samsung,166.68,750,2024-03-09,Maria,36-45,Feminino,RS,Pix,False,0.0,True,2,7
Produto_4321,Brinquedos,Acer,162.02,3679,2024-04-17,Fernanda,26-35,Masculino,SC,Boleto,False,0.0,False,4,10
Produto_4096,Eletrodomésticos,Brastemp,374.04,3708,2024-09-12,Ana,56-65,Feminino,RS,Transferência Bancária,True,27.0,False,3,10
Produto_1634,Eletrônicos,Panasonic,651.43,4049,2024-09-21,Carla,18-25,Outro,SC,Pix,True,22.6,True,2,1
Produto_5156,Jogos,Acer,379.07,3084,2023-11-22,Maria,36-45,Feminino,RS,Boleto,False,0.0,True,3,7
Produto_3341,Eletrodomésticos,Acer,1497.28,1077,2024-09-08,Pedro,56-65,Feminino,PR,Boleto,False,0.0,False,4,8
Produto_7817,Beleza,Brastemp,1117.28,2812,2024-02-02,João,56-65,Feminino,MG,Cartão de Crédito,False,0.0,True,3,6
